;genre;artist_name;track_name;popularity;acousticness;danceability;energy;key;loudness;mode;tempo
772;Country;Tyler Farr;Chicks, Trucks, and Beer - feat. Colt Ford;43;0.01;0.64;0.92;G;-5.51;Major;109.02
773;Country;Darius Rucker;Twenty Something;43;0.41;0.4;0.62;C;-6.46;Major;84.77
774;Country;Zac Brown Band;The Wind - Greatest Hits Version;44;0.2;0.69;0.95;F#;-4.11;Major;136.07
775;Country;Tanya Tucker;Love Me Like You Used To;43;0.73;0.55;0.23;A#;-13.85;Major;89.19
776;Country;Kristian Bush;Trailer Hitch;43;0.25;0.72;0.86;F;-4.16;Major;93.02
777;Country;Aaron Lewis;Stuck In These Shoes;43;0.1;0.61;0.41;F#;-6.88;Major;112.0
778;Country;Turnpike Troubadours;The Winding Stair Mountain Blues;43;0.01;0.42;0.92;E;-5.3;Minor;123.95
779;Country;Sunny Sweeney;From A Table Away;42;0.04;0.55;0.81;G#;-4.34;Major;110.03
780;Country;George Jones;Golden Ring;45;0.53;0.53;0.52;B;-12.32;Major;83.19
781;Country;King Calaway;Rivers;42;0.01;0.59;0.65;D;-6.34;Major;105.95
782;Country;Todd Rundgren;I Saw the Light;51;0.05;0.58;0.83;C;-8.29;Major;119.88
783;Country;Clint Black;Put Yourself In My Shoes;42;0.58;0.74;0.41;A;-11.09;Major;104.65
784;Country;Phil Vassar;In a Real Love;42;0.15;0.57;0.8;A;-5.2;Major;90.91
785;Country;Willie Nelson;Hello Walls;44;0.59;0.62;0.27;C;-12.0;Major;101.91
786;Country;Craig Morgan;More Trucks Than Cars;42;0.41;0.48;0.9;C#;-4.2;Major;168.08
787;Country;Lorrie Morgan;Except for Monday;42;0.09;0.65;0.6;G;-12.04;Major;170.13
788;Country;A Thousand Horses;My Time's Comin';45;0.0;0.33;0.83;C;-4.95;Major;171.79
789;Country;David Allan Coe;Roll On 18 Wheeler;43;0.49;0.59;0.46;E;-11.28;Major;136.13
790;Country;Turnpike Troubadours;Come as You Are;42;0.28;0.48;0.37;E;-7.73;Major;118.26
791;Country;Cole Swindell;Get Me Some of That;43;0.27;0.58;0.75;F#;-5.87;Major;171.99
792;Country;Upchurch;Welcome to the Country;43;0.05;0.69;0.69;C#;-6.53;Major;153.99
793;Country;Jimmie Allen;Warrior;42;0.05;0.51;0.63;F#;-6.57;Minor;151.99
794;Country;Chris Smither;Cave Man;48;0.86;0.52;0.33;G;-10.56;Major;84.46
795;Country;Dylan Scott;Thinking Out Loud;42;0.76;0.56;0.37;G;-11.92;Major;73.26
796;Country;Haley & Michaels;All Out;45;0.01;0.56;0.87;B;-6.29;Minor;99.97
797;Country;Kenny Chesney;Beer Can Chicken;42;0.0;0.43;0.87;G;-4.61;Major;164.03
798;Dance;VERIVERY;Ring Ring Ring;53;0.15;0.79;0.94;D;-2.85;Major;108.0
799;Dance;Deerhunter;Death in Midsummer;57;0.09;0.31;0.76;D;-6.68;Major;91.47
800;Dance;Gwen Stefani;Wind It Up;48;0.34;0.96;0.9;C;-6.9;Minor;120.01
801;Dance;Johnny Hates Jazz;Shattered Dreams - Remastered;59;0.03;0.66;0.72;A#;-9.42;Major;121.31
802;Dance;OMI;Cheerleader - Felix Jaehn Remix;43;0.1;0.73;0.68;E;-5.87;Major;118.03
803;Dance;Love;Alone Again Or - 2015 Remastered Version;59;0.66;0.32;0.3;B;-15.57;Minor;174.25
804;Dance;The Naked And Famous;Higher;53;0.01;0.46;0.77;F#;-5.38;Major;184.07
805;Dance;3LAU;How You Love Me;53;0.18;0.51;0.8;C#;-3.63;Major;127.93
806;Dance;James Arthur;Is This Love?;56;0.02;0.56;0.86;D;-4.86;Major;140.04
807;Dance;Britney Spears;Overprotected - Radio Edit;60;0.04;0.68;0.89;C;-1.73;Minor;95.99
808;Dance;Marc E. Bassy;So Simple;51;0.23;0.75;0.58;E;-7.48;Minor;92.04
809;Dance;Echo & the Bunnymen;Bring on the Dancing Horses;59;0.01;0.57;0.93;D;-5.27;Major;118.45
810;Dance;August Alsina;Be Love;53;0.01;0.5;0.49;A#;-10.8;Minor;102.12
811;Dance;New Kids On The Block;Hangin' Tough;49;0.12;0.76;0.55;F#;-11.98;Major;90.78
812;Dance;Twin Shadow;Brace (feat. Rainsford);57;0.42;0.69;0.56;A#;-5.81;Major;67.99
813;Dance;T.I.;More & More (feat. Jeezy);51;0.0;0.31;0.73;E;-4.46;Minor;56.98
814;Dance;Pitbull;Piensas (Dile la Verdad);54;0.0;0.52;0.94;A;-4.48;Minor;107.11
815;Dance;SHINee;Good Evening;55;0.04;0.68;0.81;G#;-4.16;Major;119.98
816;Dance;Robyn;Beach2k20;47;0.02;0.82;0.51;B;-10.83;Minor;121.32
817;Dance;Tungevaag & Raaban;Bad Boy (feat. Luana Kiara);68;0.13;0.64;0.89;C;-1.1;Minor;180.04
818;Dance;Timmy Trumpet;Oracle;67;0.04;0.69;0.77;F#;-5.65;Major;140.08
819;Dance;Birdy;Strange Birds;45;0.57;0.54;0.38;G;-7.68;Minor;78.13
820;Dance;Paulina Rubio;El Ultimo Adios;60;0.01;0.54;0.78;D;-8.81;Major;83.01
821;Dance;Samantha Mumba;Gotta Tell You;43;0.23;0.73;0.75;C;-4.48;Minor;110.01
822;Dance;Meghan Trainor;Mr. Almost;52;0.02;0.8;0.64;A;-6.85;Major;105.02
823;Dance;Ja Rule;Wonderful;62;0.27;0.66;0.78;B;-5.01;Minor;92.52
824;Dance;Flo Rida;Sugar (feat. Wynter);54;0.04;0.74;0.87;C#;-4.15;Major;130.0
825;Dance;Steve Aoki;Rage the Night Away;51;0.0;0.7;0.86;A#;-4.57;Minor;128.01
826;Dance;Phantogram;Same Old Blues;51;0.07;0.58;0.71;F#;-3.34;Minor;122.05
827;Dance;Meghan Trainor;No Good For You;53;0.2;0.48;0.49;D;-5.04;Major;95.24
828;Dance;Lil' Kim;Go Awff;53;0.23;0.61;0.64;G#;-5.26;Major;59.96
829;Dance;Nicki Minaj;Nip Tuck;54;0.01;0.85;0.62;G#;-7.08;Major;119.96
830;Dance;DJ Khaled;How Many Times;54;0.09;0.8;0.7;A#;-4.32;Minor;116.02
831;Dance;Syn Cole;Miami 82 - Kygo Remix;61;0.18;0.71;0.6;D;-7.1;Minor;113.0
832;Dance;Friendly Fires;Paris (Aeroplane Remix);54;0.01;0.7;0.72;C#;-6.62;Minor;112.01
833;Dance;Justice;Safe and Sound;55;0.0;0.6;0.79;F#;-5.2;Minor;115.0
834;Dance;Bea Miller;burning bridges;55;0.1;0.6;0.77;E;-4.23;Minor;132.02
835;Dance;Hardwell;Bella Ciao;68;0.0;0.62;0.89;E;-4.69;Minor;129.99
836;Dance;Sabrina Carpenter;Shadows;52;0.58;0.53;0.56;C;-3.11;Minor;125.36
837;Dance;Blonde;Just For One Night (feat. Astrid S);57;0.28;0.81;0.54;G#;-8.48;Minor;118.0
838;Dance;Carrie Underwood;I Told You So - feat. Randy Travis;50;0.54;0.39;0.55;G#;-3.53;Major;147.51
839;Dance;Kelly Clarkson;Walk Away;50;0.01;0.75;0.89;C;-4.52;Major;115.97
840;Dance;Train;Mermaid;52;0.01;0.72;0.88;G#;-3.46;Major;104.01
841;Dance;Gente De Zona;El Mentiroso;0;0.1;0.78;0.84;G;-4.7;Minor;96.98
842;Dance;The Kills;Doing It To Death;56;0.28;0.64;0.69;A;-8.03;Major;132.99
843;Dance;SHINee;누난 너무 예뻐 (Replay) - Live;56;0.18;0.7;0.71;C#;-5.49;Major;99.99
844;Dance;Grizzly Bear;Ready, Able;58;0.23;0.43;0.46;C;-9.72;Major;152.57
845;Dance;Prince Royce;Amor Prohibido;54;0.09;0.77;0.77;G#;-6.37;Major;126.07
846;Dance;Sara Bareilles;Send Me The Moon;55;0.54;0.42;0.39;A#;-9.94;Major;161.54
847;Dance;Christina Aguilera;Your Body;58;0.0;0.59;0.78;G#;-5.29;Minor;103.02
848;Dance;DNCE;DNCE;53;0.01;0.83;0.72;C#;-5.88;Minor;114.05
849;Dance;Jack & Jack;Distraction;51;0.19;0.65;0.52;F#;-8.91;Major;112.07
850;Dance;Blackstreet;Don't Leave Me;50;0.05;0.79;0.54;D;-5.07;Minor;81.83
851;Dance;Allie X;Casanova;55;0.17;0.75;0.84;B;-3.85;Minor;110.0
852;Dance;Beyoncé;Video Phone - Extended Remix featuring Lady Gaga;55;0.0;0.32;0.78;G#;-7.37;Major;78.05
853;Dance;P!nk;Trouble;45;0.01;0.57;0.93;G;-2.7;Major;135.52
854;Dance;Fifth Harmony;Write On Me;57;0.36;0.44;0.69;G;-5.43;Minor;189.88
855;Dance;Transviolet;Girls Your Age;53;0.45;0.43;0.4;C;-9.55;Minor;139.25
856;Dance;DJ Snake;Maradona Riddim;57;0.11;0.72;0.69;A;-4.75;Minor;117.93
857;Dance;Jesse McCartney;She's No You;51;0.08;0.55;0.88;E;-4.25;Minor;89.87
858;Dance;DVBBS;Listen Closely (feat. SAFE);59;0.05;0.71;0.83;F;-3.98;Major;98.45
859;Dance;Alessia Cara;The Other Side (Alessia Cara Version);56;0.28;0.43;0.57;C#;-6.04;Minor;150.0
860;Dance;Ellie Goulding;Don't Need Nobody;49;0.11;0.71;0.66;E;-6.0;Minor;99.01
861;Dance;Syn Cole;Feel Good;63;0.17;0.63;0.88;C;-3.46;Minor;123.97
862;Dance;Cheap Trick;The Flame;63;0.51;0.63;0.58;E;-11.86;Major;97.07
863;Dance;Kesha;Spaceship;49;0.79;0.5;0.61;E;-7.67;Major;158.09
864;Dance;Janet Jackson;If;52;0.04;0.65;0.98;B;-5.17;Minor;105.58
865;Dance;Trey Songz;Rotation (feat. Dave East);51;0.0;0.76;0.57;A;-6.22;Major;80.5
866;Dance;Enrique Iglesias;Heart Attack;49;0.07;0.43;0.9;E;-4.06;Major;154.05
867;Dance;Vicetone;Astronomia;65;0.01;0.65;0.94;F;-2.63;Major;126.09
868;Dance;Mike Perry;Inside the Lines;52;0.07;0.56;0.8;G#;-4.58;Major;96.99
869;Dance;Poolside;Esperar Pra Ver;55;0.03;0.78;0.7;F#;-7.86;Minor;99.99
870;Dance;Jordin Sparks;This Is My Now;56;0.2;0.47;0.56;F#;-5.37;Major;147.91
871;Dance;Mario;Music For Love;53;0.11;0.7;0.42;C;-5.86;Major;123.43
872;Dance;Chris Brown;This X-Mas;50;0.12;0.64;0.59;A#;-5.91;Major;98.03
873;Dance;Janet Jackson;Love Will Never Do (Without You);45;0.14;0.75;0.95;C#;-8.81;Major;103.18
874;Dance;Lostboycrow;Powers;52;0.52;0.49;0.48;A;-7.63;Minor;159.92
875;Dance;5 Seconds of Summer;Invisible;52;0.06;0.46;0.34;D;-9.84;Major;86.5
876;Dance;DJ Snake;A Different Way - DEVAULT Remix;53;0.29;0.71;0.8;F;-7.63;Minor;105.05
877;Dance;Christina Aguilera;Tough Lover - Burlesque Original Motion Picture Soundtrack;48;0.62;0.54;0.7;C#;-5.29;Major;94.38
878;Dance;Niykee Heaton;Nexus;51;0.13;0.78;0.65;C#;-6.41;Major;97.02
879;Dance;CAZZETTE;Sleepless - Radio Edit;58;0.14;0.72;0.64;F#;-9.6;Minor;124.0
880;Dance;Sky Ferreira;Everything Is Embarrassing;50;0.05;0.67;0.79;C;-5.71;Major;117.13
881;Dance;MARINA;Solitaire;47;0.77;0.63;0.44;G;-11.49;Minor;109.0
882;Dance;Avicii;Liar Liar;58;0.01;0.57;0.79;B;-4.63;Minor;125.0
883;Dance;Aphex Twin;Xtal;55;0.34;0.51;0.51;A;-13.05;Minor;114.53
884;Dance;Ellie Goulding;Lights - Bassnectar Remix - Bonus Track;46;0.01;0.53;0.8;C#;-4.88;Major;140.0
885;Dance;*NSYNC;No Strings Attached;48;0.0;0.67;0.97;G;-4.46;Major;111.05
886;Dance;Jamiroquai;Seven Days in Sunny June;61;0.2;0.71;0.8;G;-7.14;Major;105.39
887;Dance;SISTAR;SHAKE IT;55;0.02;0.78;0.96;B;-2.57;Minor;119.0
888;Dance;Toro y Moi;Lilly;51;0.04;0.47;0.65;D#;-6.5;Major;139.97
889;Dance;The Chainsmokers;Don't Let Me Down - Hardwell & Sephyx Remix;60;0.09;0.51;0.9;G#;-3.42;Minor;149.86
890;Dance;Chris Brown;Lost & Found;51;0.65;0.48;0.53;F#;-8.01;Minor;134.8
891;Dance;Carrie Underwood;Southbound;51;0.0;0.61;0.88;C;-4.02;Major;100.53
892;Dance;Patti Smith;Because the Night;65;0.05;0.47;0.76;B;-7.75;Minor;123.54
893;Dance;Soulja Boy;Hml;54;0.08;0.83;0.44;B;-6.85;Minor;139.93
894;Dance;Donell Jones;Have You Seen Her;52;0.03;0.74;0.44;B;-6.61;Minor;123.64
895;Dance;Broods;Four Walls;51;0.23;0.62;0.65;C;-7.22;Major;119.99
896;Dance;Casino Versus Japan;Aquarium;47;0.77;0.61;0.37;C#;-14.75;Major;75.01
897;Dance;Big Time Rush;We Are;50;0.0;0.53;0.88;A;-3.91;Major;130.1
898;Dance;Nick Jonas;Remember I Told You;57;0.14;0.65;0.54;C#;-5.74;Major;112.86
899;Country;Bobby Bare;500 Miles Away from Home;48;0.66;0.52;0.37;G;-13.12;Major;109.25
900;Country;Blake Shelton;Just South Of Heaven;43;0.35;0.65;0.64;A#;-7.21;Major;149.89
901;Country;Mike Ryan;Bad Reputation;42;0.03;0.65;0.8;B;-5.08;Minor;105.02
902;Country;Alan Jackson;That'd Be Alright;45;0.23;0.67;0.73;D;-8.79;Major;134.38
903;Country;Adam Craig;Reckon;42;0.14;0.58;0.86;C;-3.81;Major;116.01
904;Country;The Oak Ridge Boys;Y'all Come Back Saloon;42;0.12;0.69;0.43;D;-14.9;Major;82.73
905;Country;Keith Urban;Your Body;43;0.03;0.61;0.88;D;-6.02;Major;99.49
906;Country;Jamey Johnson;Four Walls Of Raiford - Live;42;0.78;0.43;0.36;A#;-8.13;Major;102.14
907;Country;Upchurch;Conspiracy;43;0.02;0.77;0.56;D;-10.82;Major;139.03
908;Country;Trace Adkins;Whoop A Man's Ass;41;0.0;0.54;0.93;D;-5.41;Major;145.87
909;Country;Jon Langston;'Til Sunrise;41;0.02;0.47;0.88;A;-4.39;Major;145.97
910;Country;Chris Young;Hold You To It;42;0.09;0.59;0.83;G;-3.23;Major;81.06
911;Country;The Lacs;Left Of Me;43;0.2;0.7;0.68;F#;-5.71;Major;143.95
912;Country;Gary Stewart;She's Actin' Single (I'm Drinkin' Doubles);43;0.68;0.7;0.45;F#;-11.02;Major;109.33
913;Country;Wynonna;I Saw The Light;41;0.18;0.67;0.82;B;-6.62;Major;151.54
914;Country;Granger Smith;Remington;42;0.3;0.57;0.67;G#;-8.06;Major;152.11
915;Country;Carrie Underwood;Do You Think About Me;44;0.63;0.57;0.62;C#;-5.17;Major;77.98
916;Country;Mark Chesnutt;It Sure Is Monday;41;0.37;0.6;0.65;F;-9.98;Major;146.52
917;Country;Jason Aldean;Love Was Easy;40;0.09;0.54;0.68;D;-3.89;Minor;144.93
918;Country;The Judds;Love Is Alive;42;0.23;0.7;0.38;E;-11.28;Major;86.3
919;Country;Turnpike Troubadours;Sunday Morning Paper;42;0.16;0.57;0.61;F;-6.33;Major;92.2
920;Country;Rascal Flatts;Skin (Sarabeth);43;0.41;0.49;0.31;D;-9.9;Major;139.88
921;Country;Dylan Scott;My Town;42;0.1;0.58;0.79;C#;-5.84;Major;134.04
922;Country;Miranda Lambert;Another Sunday in the South;42;0.12;0.52;0.69;C;-6.13;Major;170.07
923;Country;Randy Houser;My Kinda Country;43;0.48;0.68;0.77;A#;-4.34;Minor;81.01
924;Country;Guy Clark;Stuff That Works;44;0.27;0.46;0.1;C;-16.27;Major;147.08
925;Country;Blake Shelton;Granddaddy's Gun;42;0.56;0.58;0.57;G#;-7.12;Major;75.95
926;Country;Kyle Park;Leavin' Stephenville;42;0.13;0.53;0.82;G;-3.89;Major;97.98
927;Country;Chris Lane;Broken Windshield View;42;0.01;0.47;0.94;F;-2.87;Major;150.98
928;Country;Clay Walker;Jesus Was A Country Boy;41;0.44;0.54;0.59;E;-6.84;Major;81.91
929;Country;Adam Calhoun;Smoke;43;0.2;0.76;0.72;G#;-6.07;Major;116.94
930;Country;Pistol Annies;Cheyenne;42;0.01;0.36;0.63;A#;-7.14;Major;158.82
931;Country;Restless Heart;Why Does It Have to Be (Wrong or Right);41;0.24;0.75;0.49;A;-11.5;Major;88.94
932;Country;Dirt Rock Empire;Next Time It's 3AM;43;0.01;0.61;0.7;F#;-7.29;Major;93.99
933;Country;Waylon Jennings;Don't You Think This Outlaw Bit's Done Got out of Hand;42;0.24;0.73;0.56;G;-11.45;Major;119.92
934;Country;JB and The Moonshine Band;Perfect Girl;42;0.31;0.64;0.69;G;-6.1;Major;74.99
935;Country;Robert Earl Keen;The Front Porch Song;42;0.71;0.66;0.44;G;-10.45;Major;106.93
936;Country;Travis Tritt;Drift Off To Dream - 2006 Remastered Version Edit Version;41;0.61;0.53;0.35;G;-6.91;Major;117.97
937;Country;Matt Mason;Where I've Been;42;0.09;0.59;0.63;G;-9.87;Major;84.76
938;Country;Hank Williams, Jr.;My Name Is Bocephus;41;0.04;0.44;0.6;A;-7.43;Major;99.69
939;Country;Hunter Hayes;When Did You Stop Loving Me;42;0.15;0.52;0.42;F#;-7.6;Major;129.91
940;Country;Kellie Pickler;Didn't You Know How Much I Loved You;41;0.24;0.53;0.8;A;-4.7;Major;137.88
941;Country;Reba McEntire;If I Were A Boy;41;0.19;0.52;0.54;E;-6.49;Major;180.05
942;Country;Josh Turner;How Great Thou Art;42;0.87;0.33;0.23;C;-9.77;Major;175.54
943;Country;Kenny Chesney;Ain't Back Yet;41;0.03;0.6;0.94;A#;-4.24;Major;106.96
944;Country;Mickey Guyton;Better Than You Left Me;41;0.47;0.57;0.59;A#;-4.47;Major;113.95
945;Country;Dave Rawlings Machine;To Be Young (Is To Be Sad, Is To Be High);45;0.51;0.36;0.79;A;-6.71;Major;178.2
946;Country;Kenny Chesney;Be as You Are;41;0.32;0.71;0.35;F#;-11.24;Major;119.97
947;Country;Jason Aldean;Drink One for Me;41;0.14;0.55;0.65;G;-4.79;Major;90.58
948;Country;Alan Jackson;How Great Thou Art;43;0.85;0.35;0.2;G#;-10.58;Major;174.52
949;Country;Jameson Rodgers;Like You've Been There Before;41;0.39;0.63;0.71;D;-4.58;Major;131.95
950;Country;Brett Eldredge;Phone Call To God;43;0.26;0.33;0.6;B;-7.13;Major;88.24
951;Country;Miranda Lambert;Love Song;41;0.09;0.42;0.55;F#;-4.27;Major;74.92
952;Country;Montgomery Gentry;Some People Change;41;0.05;0.55;0.61;D;-6.36;Major;168.19
953;Country;Cole Swindell;Boomerang;42;0.03;0.55;0.88;B;-3.71;Minor;142.15
954;Country;Lady Antebellum;Good Time To Be Alive;45;0.07;0.56;0.76;F;-5.16;Major;169.69
955;Country;Rittz;Bounce;49;0.08;0.83;0.72;G;-9.87;Major;129.98
956;Country;Adam Calhoun;Sunset (feat. Cossetti);43;0.12;0.67;0.92;D;-8.16;Major;152.0
957;Country;Kacey Musgraves;See You Again (Acoustic Version);43;0.74;0.65;0.64;A#;-2.51;Minor;131.25
958;Country;Carrie Underwood;Clock Don't Stop;45;0.08;0.61;0.78;G#;-2.24;Minor;125.02
959;Country;The Lacs;Drinks Up;43;0.17;0.61;0.69;G;-5.05;Major;79.94
960;Country;Pistol Annies;Trailer for Rent;42;0.47;0.57;0.56;D;-4.94;Major;128.31
961;Country;Lady Antebellum;Lay Our Flowers Down;44;0.1;0.56;0.76;F;-3.84;Major;92.92
962;Country;High Valley;I Be U Be;44;0.01;0.44;0.75;G;-5.88;Major;126.03
963;Country;Brothers Osborne;Let's Go There;41;0.23;0.57;0.82;C;-3.69;Major;154.02
964;Country;Upchurch;Running on Fumes (feat. Jelly Roll);43;0.1;0.7;0.69;G;-10.37;Major;90.47
965;Country;Demun Jones;Boondocks;43;0.01;0.48;0.72;B;-5.62;Minor;82.94
966;Country;Conway Twitty;Linda on My Mind;44;0.66;0.67;0.39;A;-8.74;Major;108.43
967;Country;Waylon Jennings;Ain't No God In Mexico;43;0.63;0.76;0.42;D;-13.06;Major;108.18
968;Country;Johnny Cash;Understand Your Man;44;0.51;0.65;0.51;C;-13.19;Major;92.17
969;Country;Gary Stewart;An Empty Glass;42;0.11;0.62;0.3;G;-14.96;Major;89.45
970;Country;Bottleneck;Off the Rails (feat. Upchurch);43;0.03;0.74;0.91;F#;-4.59;Major;134.07
971;Country;Aaron Lewis;Party in Hell;42;0.34;0.36;0.6;F#;-6.14;Major;94.48
972;Country;American Aquarium;Losing Side of Twenty Five;46;0.39;0.65;0.61;E;-7.18;Major;135.01
973;Country;Riley Green;Man Like Me;43;0.03;0.49;0.81;F;-4.4;Major;160.14
974;Country;Johnny Cash;I Still Miss Someone;46;0.95;0.52;0.31;A#;-11.26;Major;180.19
975;Country;George Jones;The King Is Gone (So Are You);42;0.45;0.76;0.28;G;-14.79;Major;116.82
976;Country;Loretta Lynn;Fist City;44;0.71;0.66;0.56;C;-8.74;Major;77.85
977;Country;Reba McEntire;Somebody's Chelsea;41;0.22;0.48;0.51;G#;-7.03;Major;72.69
978;Country;Randy Rogers Band;Speak Of The Devil;41;0.2;0.44;0.48;C;-5.89;Major;149.57
979;Country;Hunter Hayes;Cry With You;41;0.13;0.57;0.53;F;-5.83;Major;90.0
980;Country;Upchurch;Go for It;43;0.05;0.84;0.56;B;-11.75;Minor;120.92
981;Country;Sturgill Simpson;Call To Arms;46;0.0;0.33;0.88;B;-5.71;Minor;152.0
982;Country;Eli Young Band;Oklahoma Girl;41;0.15;0.38;0.72;E;-4.93;Minor;176.07
983;Country;Hank Williams, Jr.;Texas Women;41;0.57;0.61;0.55;A;-8.49;Major;70.3
984;Country;Dierks Bentley;How Am I Doin';41;0.12;0.53;0.87;A;-8.01;Major;181.91
985;Country;Blake Shelton;One Night Girl;43;0.06;0.41;0.75;C;-5.13;Major;167.99
986;Country;Rittz;I'm Only Human;48;0.21;0.76;0.69;C#;-5.82;Minor;116.99
987;Country;Aaron Lewis;The Story Never Ends;43;0.22;0.48;0.67;D#;-3.74;Major;135.98
988;Country;Conway Twitty;I See The Want In Your Eyes;42;0.79;0.46;0.28;G#;-11.17;Major;97.43
989;Country;Canaan Smith;Good Kinda Bad;41;0.0;0.64;0.9;G#;-4.63;Major;139.97
990;Country;Smithfield;Pull It Off;39;0.03;0.65;0.88;C#;-3.9;Minor;124.03
991;Country;Billy Currington;Summer Forever;42;0.07;0.63;0.75;D;-5.38;Minor;127.93
992;Country;Toby Keith;I Like Girls That Drink Beer;41;0.01;0.64;0.88;C;-4.6;Major;133.05
993;Country;Miranda Lambert;Old Sh!t;41;0.28;0.42;0.51;D#;-8.6;Major;184.36
994;Country;Dustin Lynch;She Wants a Cowboy;41;0.01;0.54;0.73;E;-7.06;Major;104.94
995;Country;Merle Haggard;I'm A White Boy;42;0.74;0.62;0.66;A;-10.87;Major;100.83
996;Country;Josh Turner;Deep South;42;0.14;0.79;0.88;C;-5.7;Major;116.99
997;Country;Johnny Cash;Satisfied Mind;47;0.9;0.49;0.24;A;-11.38;Major;141.64
998;Country;Brett Eldredge;On And On;42;0.23;0.69;0.58;G#;-6.18;Major;183.9
999;Country;Kelsea Ballerini;Music;46;0.2;0.53;0.63;C#;-6.43;Minor;189.82
1000;Country;Danielle Bradbery;Can't Stay Mad;42;0.0;0.58;0.57;D;-4.74;Minor;105.02
1001;Country;Danielle Bradbery;Messy;41;0.08;0.7;0.6;C#;-6.81;Major;108.87
1002;Country;Daryle Singletary;Old Violin;41;0.04;0.62;0.35;A;-9.15;Major;105.85
1003;Country;Jefferson Starship;Miracles;53;0.37;0.62;0.34;A;-15.91;Minor;113.23
1004;Country;Jamey Johnson;Keepin' Up With The Jonesin';41;0.13;0.54;0.55;A;-4.52;Major;127.98
1005;Country;Chuck Wicks;Us Again;41;0.46;0.5;0.69;C#;-6.42;Major;147.88
1006;Country;Langhorne Slim;Alligator Girl;52;0.95;0.52;0.3;G;-10.46;Major;67.01
1007;Country;Jimmie Allen;Deserve to Be;42;0.2;0.63;0.62;G;-5.61;Major;128.04
1008;Country;Whiskey Myers;Anna Marie;43;0.35;0.6;0.59;C;-8.07;Major;90.49
1009;Country;Zac Brown Band;Mary;43;0.16;0.64;0.95;E;-5.88;Major;144.99
1010;Country;Jon Wolfe;That Girl in Texas;42;0.15;0.71;0.7;C;-3.92;Major;119.95
1011;Country;Buddy Jewell;Help Pour Out the Rain (Lacey's Song);41;0.26;0.56;0.56;C;-7.43;Major;75.03
1012;Country;Tech N9ne Collabos;Loud;43;0.25;0.86;0.88;C#;-2.64;Minor;140.07
1013;Country;JT Hodges;Bigger Bottle;42;0.39;0.64;0.46;F;-9.02;Major;92.02
1014;Country;Jim James;Hide In Plain Sight;52;0.02;0.33;0.62;F;-6.73;Minor;122.86
1015;Country;Carter Winter;Fight With;42;0.52;0.51;0.62;G;-8.28;Major;76.01
1016;Country;Marty Robbins;Utah Carol;45;0.72;0.65;0.35;D#;-10.68;Major;169.87
1017;Country;Seth Ennis;Call Your Mama;42;0.6;0.57;0.48;F#;-7.55;Major;171.99
1018;Country;Upchurch;Country Way;43;0.01;0.73;0.78;E;-5.56;Major;95.0
1019;Country;Julianne Hough;"Summer Nights - From ""Grease Live!"" Music From The Television Event";48;0.24;0.74;0.64;D;-5.77;Major;124.15
1020;Country;Matthew Sweet;Girlfriend;52;0.01;0.53;0.71;F#;-6.32;Major;120.6
1021;Country;Freddy Fender;Before the Next Teardrop Falls;47;0.75;0.8;0.34;A#;-11.52;Major;90.42
1022;Country;Brooks & Dunn;Put a Girl in It;42;0.03;0.59;0.95;E;-3.32;Major;119.97
1023;Country;Jamey Johnson;The Last Cowboy;41;0.24;0.49;0.23;A;-12.73;Major;115.24
1024;Country;Steve Earle;Feel Alright;47;0.0;0.53;0.79;C;-5.48;Major;119.26
1025;Country;Trisha Yearwood;Georgia Rain;42;0.61;0.53;0.46;A#;-5.62;Major;99.09
1026;Country;Lee Brice;Songs In The Kitchen;42;0.24;0.47;0.57;G;-7.72;Major;160.01
1027;Country;Lee Brice;That Way Again;42;0.8;0.37;0.18;F#;-11.47;Major;112.47
1028;Country;George Strait;It Ain't Cool To Be Crazy About You;40;0.55;0.53;0.34;D;-11.79;Major;184.57
1029;Country;Upchurch;Loveless (feat. Robert James);43;0.0;0.61;0.55;C;-11.26;Major;176.05
1030;Country;Daryle Singletary;Take Me Home Country Roads;45;0.19;0.65;0.64;E;-6.83;Major;151.97
1031;Country;Corey Smith;Bend;41;0.32;0.59;0.4;G;-9.2;Major;149.88
1032;Country;Chase Rice;The Little Things;42;0.8;0.49;0.33;A;-8.17;Major;133.9
1033;Country;38 Special;Back Where You Belong - Edited Version;50;0.01;0.51;0.76;G;-5.64;Major;124.82
1034;Country;Mel McDaniel;Stand Up;41;0.23;0.68;0.59;D;-11.99;Major;163.81
1035;Country;Miranda Lambert;Oklahoma Sky;41;0.79;0.6;0.18;D;-13.97;Major;123.25
1036;Country;Carrie Underwood;Look at Me;44;0.59;0.44;0.41;E;-4.78;Major;80.51
1037;Country;The Avett Brothers;Rejects In The Attic;49;0.28;0.43;0.56;A;-6.39;Major;117.41
1038;Country;Josh Dorr;Ready or Not;44;0.13;0.58;0.73;G#;-5.0;Major;108.99
1039;Country;The Guess Who;"American Woman - 7"" Version";54;0.04;0.54;0.84;A;-7.55;Major;93.08
1040;Country;Jason Isbell and the 400 Unit;Into the Mystic - Live;46;0.57;0.42;0.51;D;-10.32;Major;81.0
1041;Country;Sturgill Simpson;Oh Sarah;46;0.81;0.47;0.3;C;-9.83;Major;84.65
1042;Country;Morgan Wallen;Stand Alone;42;0.31;0.46;0.55;F;-6.25;Major;147.94
